# golden_marginal_neg_trace - per-frame reference output for Stage 1a
# MARGINAL NEGATIVE: livestock seed=1763911438 level=+12dB bed=pink; flips at 2.135 vs operating 2.1400
# config: {"fs": 16000, "n_fft": 2048, "hop": 512, "f_search_lo": 70.0, "f_search_hi": 2000.0, "f_step": 1.0, "f_alert_lo": 200.0, "f_alert_hi": 2000.0, "f_prio_lo": 200.0, "f_prio_hi": 800.0, "thr_off_prio": 0.0, "thr_off_gen": 0.0, "n_harm_max": 12, "n_harm_min": 4, "f_max_harm": 7800.0, "floor_mode": "tonality", "tau_rise_s": 6.0, "tau_fall_s": 0.8, "tau_rise_fast_s": 1.5, "tau_energy_s": 4.0, "gate_ratio": 1.35, "flat_hi": 0.7, "minstat_frames": 48, "minstat_sub": 4, "minstat_bias": 5.5, "sat_log": 2.5, "reanchor": false, "reanchor_margin": 0.15, "reanchor_min_tooth": 0.7, "reanchor_depth": 2, "min_teeth": 0, "teeth_level": 0.5, "max_jitter": 0.004, "t_warmup_s": 1.0, "track_need": 6, "track_miss": 2, "cont_frac": 0.02, "cont_min_hz": 12.0}
# threshold: 2.140000   events: 0   VERDICT: NO FIRE
# peak score 2.691269   longest chain 4/6
# chain is the counter AFTER the frame; fired is 1 while an event is
# latched. floor_fast/f0_raw_hz/reanch are v2 state - match the whole
# TRAJECTORY, not just the verdict.
# n_held_bins: comb-hold was MEASURED AND REJECTED in the final Stage 0 run; it is 0 on every frame. The column is fixed in the format so firmware need not branch.
frame,t_s,score,f0_bin,f0_hz,f0_raw_hz,teeth,floor_fast,reanch,n_held_bins,above_thr,cont_accepted,chain,fired
634,20.416000,0.768010,524,594.0,594.0,11,0,0,0,0,0,0,0
635,20.448000,0.981352,295,365.0,365.0,12,0,0,0,0,0,0,0
636,20.480000,0.891884,1185,1255.0,1255.0,6,0,0,0,0,0,0,0
637,20.512000,0.836164,447,517.0,517.0,12,0,0,0,0,0,0,0
638,20.544000,0.801647,239,309.0,309.0,12,0,0,0,0,0,0,0
639,20.576000,0.938658,553,623.0,623.0,11,0,0,0,0,0,0,0
640,20.608000,0.804297,84,154.0,154.0,12,0,0,0,0,0,0,0
641,20.640000,0.815017,523,593.0,593.0,12,0,0,0,0,0,0,0
642,20.672000,0.952907,649,719.0,719.0,10,0,0,0,0,0,0,0
643,20.704000,1.097775,1310,1380.0,1380.0,5,0,0,0,0,0,0,0
644,20.736000,0.781632,1089,1159.0,1159.0,6,0,0,0,0,0,0,0
645,20.768000,0.804101,211,281.0,281.0,12,0,0,0,0,0,0,0
646,20.800000,0.691453,1452,1522.0,1522.0,5,0,0,0,0,0,0,0
647,20.832000,0.731155,649,719.0,719.0,10,0,0,0,0,0,0,0
648,20.864000,0.852356,247,317.0,317.0,12,0,0,0,0,0,0,0
649,20.896000,0.876438,811,881.0,881.0,8,0,0,0,0,0,0,0
650,20.928000,0.820337,1415,1485.0,1485.0,5,0,0,0,0,0,0,0
651,20.960000,0.896739,443,513.0,513.0,12,0,0,0,0,0,0,0
652,20.992000,1.024282,255,325.0,325.0,12,0,0,0,0,0,0,0
653,21.024000,1.009492,627,697.0,697.0,11,0,0,0,0,0,0,0
654,21.056000,0.738035,450,520.0,520.0,12,0,0,0,0,0,0,0
655,21.088000,0.878125,1727,1797.0,1797.0,4,0,0,0,0,0,0,0
656,21.120000,0.910469,1280,1350.0,1350.0,5,0,0,0,0,0,0,0
657,21.152000,0.819079,1033,1103.0,1103.0,6,0,0,0,0,0,0,0
658,21.184000,0.775717,1039,1109.0,1109.0,6,0,0,0,0,0,0,0
659,21.216000,0.768412,168,238.0,238.0,12,0,0,0,0,0,0,0
660,21.248000,0.897860,1661,1731.0,1731.0,4,0,0,0,0,0,0,0
661,21.280000,0.938277,549,619.0,619.0,12,0,0,0,0,0,0,0
662,21.312000,0.773657,1653,1723.0,1723.0,4,0,0,0,0,0,0,0
663,21.344000,0.912444,861,931.0,931.0,8,0,0,0,0,0,0,0
664,21.376000,0.963493,1316,1386.0,1386.0,5,0,0,0,0,0,0,0
665,21.408000,0.934712,522,592.0,592.0,12,0,0,0,0,0,0,0
666,21.440000,0.939353,1355,1425.0,1425.0,5,0,0,0,0,0,0,0
667,21.472000,0.806928,1060,1130.0,1130.0,6,0,0,0,0,0,0,0
668,21.504000,0.872064,1877,1947.0,1947.0,4,0,0,0,0,0,0,0
669,21.536000,0.856525,894,964.0,964.0,8,0,0,0,0,0,0,0
670,21.568000,0.915131,225,295.0,295.0,12,0,0,0,0,0,0,0
671,21.600000,1.001345,817,887.0,887.0,8,0,0,0,0,0,0,0
672,21.632000,0.924381,818,888.0,888.0,8,0,0,0,0,0,0,0
673,21.664000,0.871313,872,942.0,942.0,8,0,0,0,0,0,0,0
674,21.696000,0.722496,1135,1205.0,1205.0,6,0,0,0,0,0,0,0
675,21.728000,0.696347,448,518.0,518.0,12,0,0,0,0,0,0,0
676,21.760000,0.908215,1680,1750.0,1750.0,4,0,0,0,0,0,0,0
677,21.792000,0.815826,55,125.0,125.0,11,0,0,0,0,0,0,0
678,21.824000,0.876097,827,897.0,897.0,8,0,0,0,0,0,0,0
679,21.856000,0.976629,531,601.0,601.0,12,0,0,0,0,0,0,0
680,21.888000,1.012462,1081,1151.0,1151.0,6,0,0,0,0,0,0,0
681,21.920000,0.773749,188,258.0,258.0,12,0,0,0,0,0,0,0
682,21.952000,0.903693,1293,1363.0,1363.0,5,0,0,0,0,0,0,0
683,21.984000,0.812529,963,1033.0,1033.0,7,0,0,0,0,0,0,0
684,22.016000,0.962432,1182,1252.0,1252.0,6,0,0,0,0,0,0,0
685,22.048000,1.008190,233,303.0,303.0,12,0,0,0,0,0,0,0
686,22.080000,0.760354,928,998.0,998.0,7,0,0,0,0,0,0,0
687,22.112000,0.953077,1243,1313.0,1313.0,5,0,0,0,0,0,0,0
688,22.144000,0.819371,439,509.0,509.0,12,0,0,0,0,0,0,0
689,22.176000,1.046078,517,587.0,587.0,12,0,0,0,0,0,0,0
690,22.208000,0.908758,304,374.0,374.0,12,0,0,0,0,0,0,0
691,22.240000,1.002279,1285,1355.0,1355.0,5,0,0,0,0,0,0,0
692,22.272000,1.027865,1508,1578.0,1578.0,4,0,0,0,0,0,0,0
693,22.304000,0.911335,1008,1078.0,1078.0,6,0,0,0,0,0,0,0
694,22.336000,1.044322,1029,1099.0,1099.0,7,0,0,0,0,0,0,0
695,22.368000,1.008400,1029,1099.0,1099.0,7,0,0,0,0,0,0,0
696,22.400000,0.873194,679,749.0,749.0,10,0,0,0,0,0,0,0
697,22.432000,0.956830,164,234.0,234.0,12,0,0,0,0,0,0,0
698,22.464000,1.016059,235,305.0,305.0,12,0,0,0,0,0,0,0
699,22.496000,0.862873,1265,1335.0,1335.0,5,0,0,0,0,0,0,0
700,22.528000,0.871781,610,680.0,680.0,11,0,0,0,0,0,0,0
701,22.560000,0.746142,280,350.0,350.0,12,0,0,0,0,0,0,0
702,22.592000,1.057655,68,138.0,138.0,11,0,0,0,0,0,0,0
703,22.624000,0.838996,66,136.0,136.0,11,0,0,0,0,0,0,0
704,22.656000,1.010136,1274,1344.0,1344.0,5,0,0,0,0,0,0,0
705,22.688000,0.848655,166,236.0,236.0,12,0,0,0,0,0,0,0
706,22.720000,1.089321,1674,1744.0,1744.0,4,0,0,0,0,0,0,0
707,22.752000,0.873363,1578,1648.0,1648.0,4,0,0,0,0,0,0,0
708,22.784000,0.909146,1324,1394.0,1394.0,5,0,0,0,0,0,0,0
709,22.816000,0.929748,756,826.0,826.0,8,0,0,0,0,0,0,0
710,22.848000,0.796732,612,682.0,682.0,10,0,0,0,0,0,0,0
711,22.880000,0.994031,503,573.0,573.0,12,0,0,0,0,0,0,0
712,22.912000,1.090375,1317,1387.0,1387.0,5,0,0,0,0,0,0,0
713,22.944000,0.897638,925,995.0,995.0,7,0,0,0,0,0,0,0
714,22.976000,0.920253,1208,1278.0,1278.0,6,0,0,0,0,0,0,0
715,23.008000,0.839291,634,704.0,704.0,11,0,0,0,0,0,0,0
716,23.040000,0.858609,587,657.0,657.0,11,0,0,0,0,0,0,0
717,23.072000,0.902811,1062,1132.0,1132.0,6,0,0,0,0,0,0,0
718,23.104000,0.961661,608,678.0,678.0,11,0,0,0,0,0,0,0
719,23.136000,0.857111,1175,1245.0,1245.0,6,0,0,0,0,0,0,0
720,23.168000,0.765258,1121,1191.0,1191.0,6,0,0,0,0,0,0,0
721,23.200000,1.078847,1649,1719.0,1719.0,4,0,0,0,0,0,0,0
722,23.232000,0.776361,1787,1857.0,1857.0,4,0,0,0,0,0,0,0
723,23.264000,0.938684,320,390.0,390.0,11,0,0,0,0,0,0,0
724,23.296000,1.183827,1508,1578.0,1578.0,4,0,0,0,0,0,0,0
725,23.328000,1.070010,774,844.0,844.0,9,0,0,0,0,0,0,0
726,23.360000,0.937409,984,1054.0,1054.0,7,0,0,0,0,0,0,0
727,23.392000,0.959732,1583,1653.0,1653.0,4,0,0,0,0,0,0,0
728,23.424000,0.811014,695,765.0,765.0,10,0,0,0,0,0,0,0
729,23.456000,0.828939,688,758.0,758.0,9,0,0,0,0,0,0,0
730,23.488000,1.135922,1421,1491.0,1491.0,5,0,0,0,0,0,0,0
731,23.520000,0.815780,1114,1184.0,1184.0,6,0,0,0,0,0,0,0
732,23.552000,0.847403,952,1022.0,1022.0,7,0,0,0,0,0,0,0
733,23.584000,0.792707,1215,1285.0,1285.0,6,0,0,0,0,0,0,0
734,23.616000,0.888404,776,846.0,846.0,9,0,0,0,0,0,0,0
735,23.648000,0.773293,436,506.0,506.0,11,0,0,0,0,0,0,0
736,23.680000,1.128118,444,514.0,514.0,12,0,0,0,0,0,0,0
737,23.712000,1.031581,912,982.0,982.0,7,0,0,0,0,0,0,0
738,23.744000,0.904250,391,461.0,461.0,11,0,0,0,0,0,0,0
739,23.776000,0.947152,1284,1354.0,1354.0,5,0,0,0,0,0,0,0
740,23.808000,1.031263,451,521.0,521.0,12,0,0,0,0,0,0,0
741,23.840000,0.926915,888,958.0,958.0,8,0,0,0,0,0,0,0
742,23.872000,0.948550,1053,1123.0,1123.0,6,0,0,0,0,0,0,0
743,23.904000,0.899283,1493,1563.0,1563.0,4,0,0,0,0,0,0,0
744,23.936000,0.793031,546,616.0,616.0,11,0,0,0,0,0,0,0
745,23.968000,0.773979,649,719.0,719.0,10,0,0,0,0,0,0,0
746,24.000000,1.046936,160,230.0,230.0,11,0,0,0,0,0,0,0
747,24.032000,1.009787,1203,1273.0,1273.0,6,0,0,0,0,0,0,0
748,24.064000,0.852267,867,937.0,937.0,8,0,0,0,0,0,0,0
749,24.096000,1.005658,727,797.0,797.0,9,0,0,0,0,0,0,0
750,24.128000,0.859070,683,753.0,753.0,10,0,0,0,0,0,0,0
751,24.160000,0.980719,1439,1509.0,1509.0,5,0,0,0,0,0,0,0
752,24.192000,0.856558,1199,1269.0,1269.0,6,0,0,0,0,0,0,0
753,24.224000,0.943042,3,73.0,73.0,12,0,0,0,0,0,0,0
754,24.256000,0.964084,331,401.0,401.0,12,0,0,0,0,0,0,0
755,24.288000,0.993891,710,780.0,780.0,10,0,0,0,0,0,0,0
756,24.320000,1.015034,25,95.0,95.0,11,0,0,0,0,0,0,0
757,24.352000,0.896784,1546,1616.0,1616.0,4,0,0,0,0,0,0,0
758,24.384000,0.831602,1549,1619.0,1619.0,4,0,0,0,0,0,0,0
759,24.416000,0.882787,1510,1580.0,1580.0,4,0,0,0,0,0,0,0
760,24.448000,0.908645,1338,1408.0,1408.0,5,0,0,0,0,0,0,0
761,24.480000,1.080169,1774,1844.0,1844.0,4,0,0,0,0,0,0,0
762,24.512000,0.967980,468,538.0,538.0,12,0,0,0,0,0,0,0
763,24.544000,0.808870,1306,1376.0,1376.0,5,0,0,0,0,0,0,0
764,24.576000,1.100008,956,1026.0,1026.0,7,0,0,0,0,0,0,0
765,24.608000,1.009519,1433,1503.0,1503.0,5,0,0,0,0,0,0,0
766,24.640000,0.857432,13,83.0,83.0,12,0,0,0,0,0,0,0
767,24.672000,0.857597,1093,1163.0,1163.0,5,0,0,0,0,0,0,0
768,24.704000,1.068896,1216,1286.0,1286.0,6,0,0,0,0,0,0,0
769,24.736000,0.830680,359,429.0,429.0,12,0,0,0,0,0,0,0
770,24.768000,0.944543,568,638.0,638.0,12,0,0,0,0,0,0,0
771,24.800000,1.019930,315,385.0,385.0,12,0,0,0,0,0,0,0
772,24.832000,1.018214,329,399.0,399.0,12,0,0,0,0,0,0,0
773,24.864000,0.970244,567,637.0,637.0,11,0,0,0,0,0,0,0
774,24.896000,0.927911,1305,1375.0,1375.0,5,0,0,0,0,0,0,0
775,24.928000,0.891536,1223,1293.0,1293.0,6,0,0,0,0,0,0,0
776,24.960000,0.842528,34,104.0,104.0,12,0,0,0,0,0,0,0
777,24.992000,0.809718,898,968.0,968.0,8,0,0,0,0,0,0,0
778,25.024000,0.916950,1482,1552.0,1552.0,5,0,0,0,0,0,0,0
779,25.056000,0.891902,243,313.0,313.0,11,0,0,0,0,0,0,0
780,25.088000,0.829132,1627,1697.0,1697.0,4,0,0,0,0,0,0,0
781,25.120000,0.840475,629,699.0,699.0,11,0,0,0,0,0,0,0
782,25.152000,0.841357,652,722.0,722.0,9,0,0,0,0,0,0,0
783,25.184000,0.717103,191,261.0,261.0,12,0,0,0,0,0,0,0
784,25.216000,0.878489,531,601.0,601.0,11,0,0,0,0,0,0,0
785,25.248000,0.865182,1856,1926.0,1926.0,4,0,0,0,0,0,0,0
786,25.280000,0.886635,852,922.0,922.0,8,0,0,0,0,0,0,0
787,25.312000,0.803007,127,197.0,197.0,12,0,0,0,0,0,0,0
788,25.344000,0.758843,590,660.0,660.0,11,0,0,0,0,0,0,0
789,25.376000,0.890392,517,587.0,587.0,12,0,0,0,0,0,0,0
790,25.408000,0.890059,77,147.0,147.0,12,0,0,0,0,0,0,0
791,25.440000,0.982305,264,334.0,334.0,12,0,0,0,0,0,0,0
792,25.472000,0.689433,1322,1392.0,1392.0,4,0,0,0,0,0,0,0
793,25.504000,1.068888,1171,1241.0,1241.0,6,0,0,0,0,0,0,0
794,25.536000,0.845341,1358,1428.0,1428.0,5,0,0,0,0,0,0,0
795,25.568000,0.922451,206,276.0,276.0,12,0,0,0,0,0,0,0
796,25.600000,0.917145,510,580.0,580.0,12,0,0,0,0,0,0,0
797,25.632000,0.944613,977,1047.0,1047.0,7,0,0,0,0,0,0,0
798,25.664000,0.742438,348,418.0,418.0,12,0,0,0,0,0,0,0
799,25.696000,1.014507,358,428.0,428.0,12,0,0,0,0,0,0,0
800,25.728000,0.828763,1224,1294.0,1294.0,6,0,0,0,0,0,0,0
801,25.760000,0.930882,1852,1922.0,1922.0,4,0,0,0,0,0,0,0
802,25.792000,0.949010,1477,1547.0,1547.0,5,0,0,0,0,0,0,0
803,25.824000,1.140058,383,453.0,453.0,12,0,0,0,0,0,0,0
804,25.856000,0.838281,73,143.0,143.0,12,0,0,0,0,0,0,0
805,25.888000,0.885635,608,678.0,678.0,11,0,0,0,0,0,0,0
806,25.920000,0.949088,1513,1583.0,1583.0,4,0,0,0,0,0,0,0
807,25.952000,0.953070,680,750.0,750.0,10,0,0,0,0,0,0,0
808,25.984000,0.903848,1686,1756.0,1756.0,4,0,0,0,0,0,0,0
809,26.016000,0.774356,1617,1687.0,1687.0,4,0,0,0,0,0,0,0
810,26.048000,0.940037,101,171.0,171.0,11,0,0,0,0,0,0,0
811,26.080000,1.247639,100,170.0,170.0,12,0,0,0,0,0,0,0
812,26.112000,0.928547,1305,1375.0,1375.0,5,0,0,0,0,0,0,0
813,26.144000,0.953235,336,406.0,406.0,12,0,0,0,0,0,0,0
814,26.176000,1.041512,1180,1250.0,1250.0,6,0,0,0,0,0,0,0
815,26.208000,1.083680,611,681.0,681.0,10,0,0,0,0,0,0,0
816,26.240000,0.775119,865,935.0,935.0,8,0,0,0,0,0,0,0
817,26.272000,1.106756,34,104.0,104.0,12,0,0,0,0,0,0,0
818,26.304000,0.915528,1293,1363.0,1363.0,5,0,0,0,0,0,0,0
819,26.336000,0.910571,1294,1364.0,1364.0,5,0,0,0,0,0,0,0
820,26.368000,0.944798,685,755.0,755.0,9,0,0,0,0,0,0,0
821,26.400000,1.254298,179,249.0,249.0,12,0,0,0,0,0,0,0
822,26.432000,1.658382,179,249.0,249.0,12,0,0,0,0,0,0,0
823,26.464000,1.713339,179,249.0,249.0,12,0,0,0,0,0,0,0
824,26.496000,1.843292,180,250.0,250.0,12,0,0,0,0,0,0,0
825,26.528000,1.476758,182,252.0,252.0,12,0,0,0,0,0,0,0
826,26.560000,1.475884,186,256.0,256.0,12,0,0,0,0,0,0,0
827,26.592000,1.689341,179,249.0,249.0,12,0,0,0,0,0,0,0
828,26.624000,2.299945,185,255.0,255.0,12,0,0,0,1,1,1,0
829,26.656000,2.154646,187,257.0,257.0,12,0,0,0,1,1,2,0
830,26.688000,2.588176,186,256.0,256.0,12,0,0,0,1,1,3,0
831,26.720000,1.620678,186,256.0,256.0,12,0,0,0,0,0,1,0
832,26.752000,1.511449,183,253.0,253.0,12,0,0,0,0,0,0,0
833,26.784000,1.698761,190,260.0,260.0,12,0,0,0,0,0,0,0
834,26.816000,2.348962,188,258.0,258.0,12,0,0,0,1,1,1,0
835,26.848000,2.354372,188,258.0,258.0,12,0,0,0,1,1,2,0
836,26.880000,2.303363,189,259.0,259.0,12,0,0,0,1,1,3,0
837,26.912000,2.343765,193,263.0,263.0,12,0,0,0,1,1,4,0
838,26.944000,2.016247,192,262.0,262.0,12,0,0,0,0,0,2,0
839,26.976000,2.324471,193,263.0,263.0,12,0,0,0,1,1,3,0
840,27.008000,1.657887,196,266.0,266.0,12,0,0,0,0,0,1,0
841,27.040000,2.009084,200,270.0,270.0,12,0,0,0,0,0,0,0
842,27.072000,2.421175,200,270.0,270.0,12,0,0,0,1,1,1,0
843,27.104000,2.472558,198,268.0,268.0,12,0,0,0,1,1,2,0
844,27.136000,2.624368,198,268.0,268.0,12,0,0,0,1,1,3,0
845,27.168000,1.660589,198,268.0,268.0,12,0,0,0,0,0,1,0
846,27.200000,2.311439,201,271.0,271.0,12,0,0,0,1,1,2,0
847,27.232000,1.840248,203,273.0,273.0,12,0,0,0,0,0,0,0
848,27.264000,2.353257,202,272.0,272.0,12,0,0,0,1,1,1,0
849,27.296000,2.691269,203,273.0,273.0,12,0,0,0,1,1,2,0
850,27.328000,2.137460,206,276.0,276.0,12,0,0,0,0,0,0,0
851,27.360000,2.473226,206,276.0,276.0,12,0,0,0,1,1,1,0
852,27.392000,2.382363,206,276.0,276.0,12,0,0,0,1,1,2,0
853,27.424000,2.393560,207,277.0,277.0,12,0,0,0,1,1,3,0
854,27.456000,1.928380,207,277.0,277.0,12,0,0,0,0,0,1,0
855,27.488000,1.621387,68,138.0,138.0,11,0,0,0,0,0,0,0
856,27.520000,1.868213,211,281.0,281.0,12,0,0,0,0,0,0,0
857,27.552000,2.175934,211,281.0,281.0,12,0,0,0,1,1,1,0
858,27.584000,1.771412,211,281.0,281.0,12,0,0,0,0,0,0,0
859,27.616000,1.669987,210,280.0,280.0,12,0,0,0,0,0,0,0
860,27.648000,1.429519,211,281.0,281.0,12,0,0,0,0,0,0,0
861,27.680000,1.612742,216,286.0,286.0,12,0,0,0,0,0,0,0
862,27.712000,1.116067,219,289.0,289.0,12,0,0,0,0,0,0,0
863,27.744000,1.089202,74,144.0,144.0,12,0,0,0,0,0,0,0
864,27.776000,1.675311,217,287.0,287.0,11,0,0,0,0,0,0,0
865,27.808000,1.321784,217,287.0,287.0,11,0,0,0,0,0,0,0
866,27.840000,0.857888,76,146.0,146.0,10,0,0,0,0,0,0,0
867,27.872000,0.978815,218,288.0,288.0,12,0,0,0,0,0,0,0
868,27.904000,0.760024,914,984.0,984.0,7,0,0,0,0,0,0,0
869,27.936000,0.732522,666,736.0,736.0,10,0,0,0,0,0,0,0
870,27.968000,0.878358,1529,1599.0,1599.0,4,0,0,0,0,0,0,0
871,28.000000,1.026998,1461,1531.0,1531.0,5,0,0,0,0,0,0,0
872,28.032000,0.789673,1144,1214.0,1214.0,6,0,0,0,0,0,0,0
873,28.064000,0.726919,126,196.0,196.0,12,0,0,0,0,0,0,0
874,28.096000,0.701155,595,665.0,665.0,10,0,0,0,0,0,0,0
875,28.128000,0.901687,126,196.0,196.0,10,0,0,0,0,0,0,0
876,28.160000,1.415228,129,199.0,199.0,12,0,0,0,0,0,0,0
877,28.192000,1.876822,125,195.0,195.0,12,0,0,0,0,0,0,0
878,28.224000,2.153058,125,195.0,195.0,12,0,0,0,1,0,0,0
879,28.256000,1.855119,125,195.0,195.0,12,0,0,0,0,0,0,0
880,28.288000,2.401692,125,195.0,195.0,11,0,0,0,1,0,0,0
881,28.320000,2.006568,125,195.0,195.0,12,0,0,0,0,0,0,0
882,28.352000,2.171123,129,199.0,199.0,12,0,0,0,1,0,0,0
883,28.384000,2.496911,125,195.0,195.0,10,0,0,0,1,0,0,0
884,28.416000,2.131655,125,195.0,195.0,11,0,0,0,0,0,0,0
885,28.448000,2.008095,122,192.0,192.0,12,0,0,0,0,0,0,0
886,28.480000,2.402724,120,190.0,190.0,12,0,0,0,1,0,0,0
887,28.512000,1.943275,123,193.0,193.0,11,0,0,0,0,0,0,0
888,28.544000,1.944842,120,190.0,190.0,12,0,0,0,0,0,0,0
889,28.576000,2.137133,120,190.0,190.0,12,0,0,0,0,0,0,0
890,28.608000,1.751392,120,190.0,190.0,12,0,0,0,0,0,0,0
891,28.640000,1.740561,119,189.0,189.0,11,0,0,0,0,0,0,0
892,28.672000,1.593360,118,188.0,188.0,12,0,0,0,0,0,0,0
893,28.704000,1.593749,121,191.0,191.0,12,0,0,0,0,0,0,0
894,28.736000,1.659763,119,189.0,189.0,12,0,0,0,0,0,0,0
895,28.768000,1.377213,119,189.0,189.0,12,0,0,0,0,0,0,0
896,28.800000,0.975500,1305,1375.0,1375.0,5,0,0,0,0,0,0,0
897,28.832000,0.892562,116,186.0,186.0,11,0,0,0,0,0,0,0
898,28.864000,0.854682,1486,1556.0,1556.0,5,0,0,0,0,0,0,0
899,28.896000,0.919637,1485,1555.0,1555.0,5,0,0,0,0,0,0,0
900,28.928000,0.796063,1864,1934.0,1934.0,4,0,0,0,0,0,0,0
901,28.960000,0.708168,1859,1929.0,1929.0,3,0,0,0,0,0,0,0
902,28.992000,0.943584,1745,1815.0,1815.0,4,0,0,0,0,0,0,0
903,29.024000,0.797956,535,605.0,605.0,12,0,0,0,0,0,0,0
904,29.056000,0.841959,777,847.0,847.0,9,0,0,0,0,0,0,0
905,29.088000,0.947465,692,762.0,762.0,10,0,0,0,0,0,0,0
906,29.120000,0.864814,1402,1472.0,1472.0,5,0,0,0,0,0,0,0
907,29.152000,0.860882,358,428.0,428.0,12,0,0,0,0,0,0,0
908,29.184000,1.014963,1665,1735.0,1735.0,4,0,0,0,0,0,0,0
909,29.216000,0.940471,1414,1484.0,1484.0,5,0,0,0,0,0,0,0
910,29.248000,0.769922,1613,1683.0,1683.0,4,0,0,0,0,0,0,0
911,29.280000,0.898031,1499,1569.0,1569.0,4,0,0,0,0,0,0,0
912,29.312000,0.993092,392,462.0,462.0,12,0,0,0,0,0,0,0
913,29.344000,0.781297,1311,1381.0,1381.0,5,0,0,0,0,0,0,0
914,29.376000,0.767805,1770,1840.0,1840.0,4,0,0,0,0,0,0,0
915,29.408000,0.887803,853,923.0,923.0,8,0,0,0,0,0,0,0
